transaction_id,sender_id,receiver_id,amount,timestamp
TX_005933,ACC_1133,ACC_0092,690.00,2026-01-05 02:53:00
TX_005934,ACC_1134,ACC_0109,693.75,2026-01-05 02:54:00
TX_005935,ACC_1135,ACC_0126,697.50,2026-01-05 02:55:00
TX_005936,ACC_1136,ACC_0143,701.25,2026-01-05 02:56:00
TX_005937,ACC_1137,ACC_0160,705.00,2026-01-05 02:57:00
TX_005938,ACC_1138,ACC_0177,708.75,2026-01-05 02:58:00
TX_005939,ACC_1139,ACC_0194,712.50,2026-01-05 02:59:00
TX_005940,ACC_1140,ACC_0211,716.25,2026-01-05 03:00:00
TX_005941,ACC_1141,ACC_0228,720.00,2026-01-05 03:01:00
TX_005942,ACC_1142,ACC_0245,723.75,2026-01-05 03:02:00
TX_005943,ACC_1143,ACC_0262,727.50,2026-01-05 03:03:00
TX_005944,ACC_1144,ACC_0279,731.25,2026-01-05 03:04:00
TX_005945,ACC_1145,ACC_0296,735.00,2026-01-05 03:05:00
TX_005946,ACC_1146,ACC_0313,738.75,2026-01-05 03:06:00
TX_005947,ACC_1147,ACC_0330,742.50,2026-01-05 03:07:00
TX_005948,ACC_1148,ACC_0347,746.25,2026-01-05 03:08:00
TX_005949,ACC_1149,ACC_0364,750.00,2026-01-05 03:09:00
TX_005950,ACC_1150,ACC_0381,753.75,2026-01-05 03:10:00
TX_005951,ACC_1151,ACC_0398,757.50,2026-01-05 03:11:00
TX_005952,ACC_1152,ACC_0415,761.25,2026-01-05 03:12:00
TX_005953,ACC_1153,ACC_0432,765.00,2026-01-05 03:13:00
TX_005954,ACC_1154,ACC_0449,768.75,2026-01-05 03:14:00
TX_005955,ACC_1155,ACC_0466,772.50,2026-01-05 03:15:00
TX_005956,ACC_1156,ACC_0483,776.25,2026-01-05 03:16:00
TX_005957,ACC_1157,ACC_0500,780.00,2026-01-05 03:17:00
TX_005958,ACC_1158,ACC_0517,783.75,2026-01-05 03:18:00
TX_005959,ACC_1159,ACC_0534,787.50,2026-01-05 03:19:00
TX_005960,ACC_1160,ACC_0551,791.25,2026-01-05 03:20:00
TX_005961,ACC_1161,ACC_0568,795.00,2026-01-05 03:21:00
TX_005962,ACC_1162,ACC_0585,798.75,2026-01-05 03:22:00
TX_005963,ACC_1163,ACC_0602,802.50,2026-01-05 03:23:00
TX_005964,ACC_1164,ACC_0619,806.25,2026-01-05 03:24:00
TX_005965,ACC_1165,ACC_0636,810.00,2026-01-05 03:25:00
TX_005966,ACC_1166,ACC_0653,813.75,2026-01-05 03:26:00
TX_005967,ACC_1167,ACC_0670,817.50,2026-01-05 03:27:00
TX_005968,ACC_1168,ACC_0687,821.25,2026-01-05 03:28:00
TX_005969,ACC_1169,ACC_0704,825.00,2026-01-05 03:29:00
TX_005970,ACC_1170,ACC_0721,828.75,2026-01-05 03:30:00
TX_005971,ACC_1171,ACC_0738,832.50,2026-01-05 03:31:00
TX_005972,ACC_1172,ACC_0755,836.25,2026-01-05 03:32:00
TX_005973,ACC_1173,ACC_0772,840.00,2026-01-05 03:33:00
TX_005974,ACC_1174,ACC_0789,843.75,2026-01-05 03:34:00
TX_005975,ACC_1175,ACC_0806,847.50,2026-01-05 03:35:00
TX_005976,ACC_1176,ACC_0823,851.25,2026-01-05 03:36:00
TX_005977,ACC_1177,ACC_0840,855.00,2026-01-05 03:37:00
TX_005978,ACC_1178,ACC_0857,858.75,2026-01-05 03:38:00
TX_005979,ACC_1179,ACC_0874,862.50,2026-01-05 03:39:00
TX_005980,ACC_1180,ACC_0891,866.25,2026-01-05 03:40:00
TX_005981,ACC_1181,ACC_0908,870.00,2026-01-05 03:41:00
TX_005982,ACC_1182,ACC_0925,873.75,2026-01-05 03:42:00
TX_005983,ACC_1183,ACC_0942,877.50,2026-01-05 03:43:00
TX_005984,ACC_1184,ACC_0959,881.25,2026-01-05 03:44:00
TX_005985,ACC_1185,ACC_0976,885.00,2026-01-05 03:45:00
TX_005986,ACC_1186,ACC_0993,888.75,2026-01-05 03:46:00
TX_005987,ACC_1187,ACC_1010,892.50,2026-01-05 03:47:00
TX_005988,ACC_1188,ACC_1027,896.25,2026-01-05 03:48:00
TX_005989,ACC_1189,ACC_1044,900.00,2026-01-05 03:49:00
TX_005990,ACC_1190,ACC_1061,903.75,2026-01-05 03:50:00
TX_005991,ACC_1191,ACC_1078,907.50,2026-01-05 03:51:00
TX_005992,ACC_1192,ACC_1095,911.25,2026-01-05 03:52:00
TX_005993,ACC_1193,ACC_1112,915.00,2026-01-05 03:53:00
TX_005994,ACC_1194,ACC_1129,918.75,2026-01-05 03:54:00
TX_005995,ACC_1195,ACC_1146,922.50,2026-01-05 03:55:00
TX_005996,ACC_1196,ACC_1163,926.25,2026-01-05 03:56:00
TX_005997,ACC_1197,ACC_1180,930.00,2026-01-05 03:57:00
TX_005998,ACC_1198,ACC_1197,933.75,2026-01-05 03:58:00
TX_005999,ACC_1199,ACC_0014,937.50,2026-01-05 03:59:00
TX_006000,ACC_0000,ACC_0031,3.75,2026-01-05 04:00:00
TX_006001,ACC_0001,ACC_0048,7.50,2026-01-05 04:01:00
TX_006002,ACC_0002,ACC_0065,11.25,2026-01-05 04:02:00
TX_006003,ACC_0003,ACC_0082,15.00,2026-01-05 04:03:00
TX_006004,ACC_0004,ACC_0099,18.75,2026-01-05 04:04:00
TX_006005,ACC_0005,ACC_0116,22.50,2026-01-05 04:05:00
TX_006006,ACC_0006,ACC_0133,26.25,2026-01-05 04:06:00
TX_006007,ACC_0007,ACC_0150,30.00,2026-01-05 04:07:00
TX_006008,ACC_0008,ACC_0167,33.75,2026-01-05 04:08:00
TX_006009,ACC_0009,ACC_0184,37.50,2026-01-05 04:09:00
TX_006010,ACC_0010,ACC_0201,41.25,2026-01-05 04:10:00
TX_006011,ACC_0011,ACC_0218,45.00,2026-01-05 04:11:00
TX_006012,ACC_0012,ACC_0235,48.75,2026-01-05 04:12:00
TX_006013,ACC_0013,ACC_0252,52.50,2026-01-05 04:13:00
TX_006014,ACC_0014,ACC_0269,56.25,2026-01-05 04:14:00
TX_006015,ACC_0015,ACC_0286,60.00,2026-01-05 04:15:00
TX_006016,ACC_0016,ACC_0303,63.75,2026-01-05 04:16:00
TX_006017,ACC_0017,ACC_0320,67.50,2026-01-05 04:17:00
TX_006018,ACC_0018,ACC_0337,71.25,2026-01-05 04:18:00
TX_006019,ACC_0019,ACC_0354,75.00,2026-01-05 04:19:00
TX_006020,ACC_0020,ACC_0371,78.75,2026-01-05 04:20:00
TX_006021,ACC_0021,ACC_0388,82.50,2026-01-05 04:21:00
TX_006022,ACC_0022,ACC_0405,86.25,2026-01-05 04:22:00
TX_006023,ACC_0023,ACC_0422,90.00,2026-01-05 04:23:00
TX_006024,ACC_0024,ACC_0439,93.75,2026-01-05 04:24:00
TX_006025,ACC_0025,ACC_0456,97.50,2026-01-05 04:25:00
TX_006026,ACC_0026,ACC_0473,101.25,2026-01-05 04:26:00
TX_006027,ACC_0027,ACC_0490,105.00,2026-01-05 04:27:00
TX_006028,ACC_0028,ACC_0507,108.75,2026-01-05 04:28:00
TX_006029,ACC_0029,ACC_0524,112.50,2026-01-05 04:29:00
TX_006030,ACC_0030,ACC_0541,116.25,2026-01-05 04:30:00
TX_006031,ACC_0031,ACC_0558,120.00,2026-01-05 04:31:00
TX_006032,ACC_0032,ACC_0575,123.75,2026-01-05 04:32:00
TX_006033,ACC_0033,ACC_0592,127.50,2026-01-05 04:33:00
TX_006034,ACC_0034,ACC_0609,131.25,2026-01-05 04:34:00
TX_006035,ACC_0035,ACC_0626,135.00,2026-01-05 04:35:00
TX_006036,ACC_0036,ACC_0643,138.75,2026-01-05 04:36:00
TX_006037,ACC_0037,ACC_0660,142.50,2026-01-05 04:37:00
TX_006038,ACC_0038,ACC_0677,146.25,2026-01-05 04:38:00
TX_006039,ACC_0039,ACC_0694,150.00,2026-01-05 04:39:00
TX_006040,ACC_0040,ACC_0711,153.75,2026-01-05 04:40:00
TX_006041,ACC_0041,ACC_0728,157.50,2026-01-05 04:41:00
TX_006042,ACC_0042,ACC_0745,161.25,2026-01-05 04:42:00
TX_006043,ACC_0043,ACC_0762,165.00,2026-01-05 04:43:00
TX_006044,ACC_0044,ACC_0779,168.75,2026-01-05 04:44:00
TX_006045,ACC_0045,ACC_0796,172.50,2026-01-05 04:45:00
TX_006046,ACC_0046,ACC_0813,176.25,2026-01-05 04:46:00
TX_006047,ACC_0047,ACC_0830,180.00,2026-01-05 04:47:00
TX_006048,ACC_0048,ACC_0847,183.75,2026-01-05 04:48:00
TX_006049,ACC_0049,ACC_0864,187.50,2026-01-05 04:49:00
TX_006050,ACC_0050,ACC_0881,191.25,2026-01-05 04:50:00
TX_006051,ACC_0051,ACC_0898,195.00,2026-01-05 04:51:00
TX_006052,ACC_0052,ACC_0915,198.75,2026-01-05 04:52:00
TX_006053,ACC_0053,ACC_0932,202.50,2026-01-05 04:53:00
TX_006054,ACC_0054,ACC_0949,206.25,2026-01-05 04:54:00
TX_006055,ACC_0055,ACC_0966,210.00,2026-01-05 04:55:00
TX_006056,ACC_0056,ACC_0983,213.75,2026-01-05 04:56:00
TX_006057,ACC_0057,ACC_1000,217.50,2026-01-05 04:57:00
TX_006058,ACC_0058,ACC_1017,221.25,2026-01-05 04:58:00
TX_006059,ACC_0059,ACC_1034,225.00,2026-01-05 04:59:00
TX_006060,ACC_0060,ACC_1051,228.75,2026-01-05 05:00:00
TX_006061,ACC_0061,ACC_1068,232.50,2026-01-05 05:01:00
TX_006062,ACC_0062,ACC_1085,236.25,2026-01-05 05:02:00
TX_006063,ACC_0063,ACC_1102,240.00,2026-01-05 05:03:00
TX_006064,ACC_0064,ACC_1119,243.75,2026-01-05 05:04:00
TX_006065,ACC_0065,ACC_1136,247.50,2026-01-05 05:05:00
TX_006066,ACC_0066,ACC_1153,251.25,2026-01-05 05:06:00
TX_006067,ACC_0067,ACC_1170,255.00,2026-01-05 05:07:00
TX_006068,ACC_0068,ACC_1187,258.75,2026-01-05 05:08:00
TX_006069,ACC_0069,ACC_0004,262.50,2026-01-05 05:09:00
TX_006070,ACC_0070,ACC_0021,266.25,2026-01-05 05:10:00
TX_006071,ACC_0071,ACC_0038,270.00,2026-01-05 05:11:00
TX_006072,ACC_0072,ACC_0055,273.75,2026-01-05 05:12:00
TX_006073,ACC_0073,ACC_0072,277.50,2026-01-05 05:13:00
TX_006074,ACC_0074,ACC_0089,281.25,2026-01-05 05:14:00
TX_006075,ACC_0075,ACC_0106,285.00,2026-01-05 05:15:00
TX_006076,ACC_0076,ACC_0123,288.75,2026-01-05 05:16:00
TX_006077,ACC_0077,ACC_0140,292.50,2026-01-05 05:17:00
TX_006078,ACC_0078,ACC_0157,296.25,2026-01-05 05:18:00
TX_006079,ACC_0079,ACC_0174,300.00,2026-01-05 05:19:00
TX_006080,ACC_0080,ACC_0191,303.75,2026-01-05 05:20:00
TX_006081,ACC_0081,ACC_0208,307.50,2026-01-05 05:21:00
TX_006082,ACC_0082,ACC_0225,311.25,2026-01-05 05:22:00
TX_006083,ACC_0083,ACC_0242,315.00,2026-01-05 05:23:00
TX_006084,ACC_0084,ACC_0259,318.75,2026-01-05 05:24:00
TX_006085,ACC_0085,ACC_0276,322.50,2026-01-05 05:25:00
TX_006086,ACC_0086,ACC_0293,326.25,2026-01-05 05:26:00
TX_006087,ACC_0087,ACC_0310,330.00,2026-01-05 05:27:00
TX_006088,ACC_0088,ACC_0327,333.75,2026-01-05 05:28:00
TX_006089,ACC_0089,ACC_0344,337.50,2026-01-05 05:29:00
TX_006090,ACC_0090,ACC_0361,341.25,2026-01-05 05:30:00
TX_006091,ACC_0091,ACC_0378,345.00,2026-01-05 05:31:00
TX_006092,ACC_0092,ACC_0395,348.75,2026-01-05 05:32:00
TX_006093,ACC_0093,ACC_0412,352.50,2026-01-05 05:33:00
TX_006094,ACC_0094,ACC_0429,356.25,2026-01-05 05:34:00
TX_006095,ACC_0095,ACC_0446,360.00,2026-01-05 05:35:00
TX_006096,ACC_0096,ACC_0463,363.75,2026-01-05 05:36:00
TX_006097,ACC_0097,ACC_0480,367.50,2026-01-05 05:37:00
TX_006098,ACC_0098,ACC_0497,371.25,2026-01-05 05:38:00
TX_006099,ACC_0099,ACC_0514,375.00,2026-01-05 05:39:00
TX_006100,ACC_0100,ACC_0531,378.75,2026-01-05 05:40:00
TX_006101,ACC_0101,ACC_0548,382.50,2026-01-05 05:41:00
TX_006102,ACC_0102,ACC_0565,386.25,2026-01-05 05:42:00
TX_006103,ACC_0103,ACC_0582,390.00,2026-01-05 05:43:00
TX_006104,ACC_0104,ACC_0599,393.75,2026-01-05 05:44:00
TX_006105,ACC_0105,ACC_0616,397.50,2026-01-05 05:45:00
TX_006106,ACC_0106,ACC_0633,401.25,2026-01-05 05:46:00
TX_006107,ACC_0107,ACC_0650,405.00,2026-01-05 05:47:00
TX_006108,ACC_0108,ACC_0667,408.75,2026-01-05 05:48:00
TX_006109,ACC_0109,ACC_0684,412.50,2026-01-05 05:49:00
TX_006110,ACC_0110,ACC_0701,416.25,2026-01-05 05:50:00
TX_006111,ACC_0111,ACC_0718,420.00,2026-01-05 05:51:00
TX_006112,ACC_0112,ACC_0735,423.75,2026-01-05 05:52:00
TX_006113,ACC_0113,ACC_0752,427.50,2026-01-05 05:53:00
TX_006114,ACC_0114,ACC_0769,431.25,2026-01-05 05:54:00
TX_006115,ACC_0115,ACC_0786,435.00,2026-01-05 05:55:00
TX_006116,ACC_0116,ACC_0803,438.75,2026-01-05 05:56:00
TX_006117,ACC_0117,ACC_0820,442.50,2026-01-05 05:57:00
TX_006118,ACC_0118,ACC_0837,446.25,2026-01-05 05:58:00
TX_006119,ACC_0119,ACC_0854,450.00,2026-01-05 05:59:00
TX_006120,ACC_0120,ACC_0871,453.75,2026-01-05 06:00:00
TX_006121,ACC_0121,ACC_0888,457.50,2026-01-05 06:01:00
TX_006122,ACC_0122,ACC_0905,461.25,2026-01-05 06:02:00
TX_006123,ACC_0123,ACC_0922,465.00,2026-01-05 06:03:00
TX_006124,ACC_0124,ACC_0939,468.75,2026-01-05 06:04:00
TX_006125,ACC_0125,ACC_0956,472.50,2026-01-05 06:05:00
TX_006126,ACC_0126,ACC_0973,476.25,2026-01-05 06:06:00
TX_006127,ACC_0127,ACC_0990,480.00,2026-01-05 06:07:00
TX_006128,ACC_0128,ACC_1007,483.75,2026-01-05 06:08:00
TX_006129,ACC_0129,ACC_1024,487.50,2026-01-05 06:09:00
TX_006130,ACC_0130,ACC_1041,491.25,2026-01-05 06:10:00
TX_006131,ACC_0131,ACC_1058,495.00,2026-01-05 06:11:00
TX_006132,ACC_0132,ACC_1075,498.75,2026-01-05 06:12:00
TX_006133,ACC_0133,ACC_1092,502.50,2026-01-05 06:13:00
TX_006134,ACC_0134,ACC_1109,506.25,2026-01-05 06:14:00
TX_006135,ACC_0135,ACC_1126,510.00,2026-01-05 06:15:00
TX_006136,ACC_0136,ACC_1143,513.75,2026-01-05 06:16:00
TX_006137,ACC_0137,ACC_1160,517.50,2026-01-05 06:17:00
TX_006138,ACC_0138,ACC_1177,521.25,2026-01-05 06:18:00
TX_006139,ACC_0139,ACC_1194,525.00,2026-01-05 06:19:00
TX_006140,ACC_0140,ACC_0011,528.75,2026-01-05 06:20:00
TX_006141,ACC_0141,ACC_0028,532.50,2026-01-05 06:21:00
TX_006142,ACC_0142,ACC_0045,536.25,2026-01-05 06:22:00
TX_006143,ACC_0143,ACC_0062,540.00,2026-01-05 06:23:00
TX_006144,ACC_0144,ACC_0079,543.75,2026-01-05 06:24:00
TX_006145,ACC_0145,ACC_0096,547.50,2026-01-05 06:25:00
TX_006146,ACC_0146,ACC_0113,551.25,2026-01-05 06:26:00
TX_006147,ACC_0147,ACC_0130,555.00,2026-01-05 06:27:00
TX_006148,ACC_0148,ACC_0147,558.75,2026-01-05 06:28:00
TX_006149,ACC_0149,ACC_0164,562.50,2026-01-05 06:29:00
TX_006150,ACC_0150,ACC_0181,566.25,2026-01-05 06:30:00
TX_006151,ACC_0151,ACC_0198,570.00,2026-01-05 06:31:00
TX_006152,ACC_0152,ACC_0215,573.75,2026-01-05 06:32:00
TX_006153,ACC_0153,ACC_0232,577.50,2026-01-05 06:33:00
TX_006154,ACC_0154,ACC_0249,581.25,2026-01-05 06:34:00
TX_006155,ACC_0155,ACC_0266,585.00,2026-01-05 06:35:00
TX_006156,ACC_0156,ACC_0283,588.75,2026-01-05 06:36:00
TX_006157,ACC_0157,ACC_0300,592.50,2026-01-05 06:37:00
TX_006158,ACC_0158,ACC_0317,596.25,2026-01-05 06:38:00
TX_006159,ACC_0159,ACC_0334,600.00,2026-01-05 06:39:00
TX_006160,ACC_0160,ACC_0351,603.75,2026-01-05 06:40:00
TX_006161,ACC_0161,ACC_0368,607.50,2026-01-05 06:41:00
TX_006162,ACC_0162,ACC_0385,611.25,2026-01-05 06:42:00
TX_006163,ACC_0163,ACC_0402,615.00,2026-01-05 06:43:00
TX_006164,ACC_0164,ACC_0419,618.75,2026-01-05 06:44:00
TX_006165,ACC_0165,ACC_0436,622.50,2026-01-05 06:45:00
TX_006166,ACC_0166,ACC_0453,626.25,2026-01-05 06:46:00
TX_006167,ACC_0167,ACC_0470,630.00,2026-01-05 06:47:00
TX_006168,ACC_0168,ACC_0487,633.75,2026-01-05 06:48:00
TX_006169,ACC_0169,ACC_0504,637.50,2026-01-05 06:49:00
TX_006170,ACC_0170,ACC_0521,641.25,2026-01-05 06:50:00
TX_006171,ACC_0171,ACC_0538,645.00,2026-01-05 06:51:00
TX_006172,ACC_0172,ACC_0555,648.75,2026-01-05 06:52:00
TX_006173,ACC_0173,ACC_0572,652.50,2026-01-05 06:53:00
TX_006174,ACC_0174,ACC_0589,656.25,2026-01-05 06:54:00
TX_006175,ACC_0175,ACC_0606,660.00,2026-01-05 06:55:00
TX_006176,ACC_0176,ACC_0623,663.75,2026-01-05 06:56:00
TX_006177,ACC_0177,ACC_0640,667.50,2026-01-05 06:57:00
TX_006178,ACC_0178,ACC_0657,671.25,2026-01-05 06:58:00
TX_006179,ACC_0179,ACC_0674,675.00,2026-01-05 06:59:00
TX_006180,ACC_0180,ACC_0691,678.75,2026-01-05 07:00:00
TX_006181,ACC_0181,ACC_0708,682.50,2026-01-05 07:01:00
TX_006182,ACC_0182,ACC_0725,686.25,2026-01-05 07:02:00
TX_006183,ACC_0183,ACC_0742,690.00,2026-01-05 07:03:00
TX_006184,ACC_0184,ACC_0759,693.75,2026-01-05 07:04:00
TX_006185,ACC_0185,ACC_0776,697.50,2026-01-05 07:05:00
TX_006186,ACC_0186,ACC_0793,701.25,2026-01-05 07:06:00
TX_006187,ACC_0187,ACC_0810,705.00,2026-01-05 07:07:00
TX_006188,ACC_0188,ACC_0827,708.75,2026-01-05 07:08:00
TX_006189,ACC_0189,ACC_0844,712.50,2026-01-05 07:09:00
TX_006190,ACC_0190,ACC_0861,716.25,2026-01-05 07:10:00
TX_006191,ACC_0191,ACC_0878,720.00,2026-01-05 07:11:00
TX_006192,ACC_0192,ACC_0895,723.75,2026-01-05 07:12:00
TX_006193,ACC_0193,ACC_0912,727.50,2026-01-05 07:13:00
TX_006194,ACC_0194,ACC_0929,731.25,2026-01-05 07:14:00
TX_006195,ACC_0195,ACC_0946,735.00,2026-01-05 07:15:00
TX_006196,ACC_0196,ACC_0963,738.75,2026-01-05 07:16:00
TX_006197,ACC_0197,ACC_0980,742.50,2026-01-05 07:17:00
TX_006198,ACC_0198,ACC_0997,746.25,2026-01-05 07:18:00
TX_006199,ACC_0199,ACC_1014,750.00,2026-01-05 07:19:00
TX_006200,ACC_0200,ACC_1031,753.75,2026-01-05 07:20:00
TX_006201,ACC_0201,ACC_1048,757.50,2026-01-05 07:21:00
TX_006202,ACC_0202,ACC_1065,761.25,2026-01-05 07:22:00
TX_006203,ACC_0203,ACC_1082,765.00,2026-01-05 07:23:00
TX_006204,ACC_0204,ACC_1099,768.75,2026-01-05 07:24:00
TX_006205,ACC_0205,ACC_1116,772.50,2026-01-05 07:25:00
TX_006206,ACC_0206,ACC_1133,776.25,2026-01-05 07:26:00
TX_006207,ACC_0207,ACC_1150,780.00,2026-01-05 07:27:00
TX_006208,ACC_0208,ACC_1167,783.75,2026-01-05 07:28:00
TX_006209,ACC_0209,ACC_1184,787.50,2026-01-05 07:29:00
TX_006210,ACC_0210,ACC_0001,791.25,2026-01-05 07:30:00
TX_006211,ACC_0211,ACC_0018,795.00,2026-01-05 07:31:00
TX_006212,ACC_0212,ACC_0035,798.75,2026-01-05 07:32:00
TX_006213,ACC_0213,ACC_0052,802.50,2026-01-05 07:33:00
TX_006214,ACC_0214,ACC_0069,806.25,2026-01-05 07:34:00
TX_006215,ACC_0215,ACC_0086,810.00,2026-01-05 07:35:00
TX_006216,ACC_0216,ACC_0103,813.75,2026-01-05 07:36:00
TX_006217,ACC_0217,ACC_0120,817.50,2026-01-05 07:37:00
TX_006218,ACC_0218,ACC_0137,821.25,2026-01-05 07:38:00
TX_006219,ACC_0219,ACC_0154,825.00,2026-01-05 07:39:00
TX_006220,ACC_0220,ACC_0171,828.75,2026-01-05 07:40:00
TX_006221,ACC_0221,ACC_0188,832.50,2026-01-05 07:41:00
TX_006222,ACC_0222,ACC_0205,836.25,2026-01-05 07:42:00
TX_006223,ACC_0223,ACC_0222,840.00,2026-01-05 07:43:00
TX_006224,ACC_0224,ACC_0239,843.75,2026-01-05 07:44:00
TX_006225,ACC_0225,ACC_0256,847.50,2026-01-05 07:45:00
TX_006226,ACC_0226,ACC_0273,851.25,2026-01-05 07:46:00
TX_006227,ACC_0227,ACC_0290,855.00,2026-01-05 07:47:00
TX_006228,ACC_0228,ACC_0307,858.75,2026-01-05 07:48:00
TX_006229,ACC_0229,ACC_0324,862.50,2026-01-05 07:49:00
TX_006230,ACC_0230,ACC_0341,866.25,2026-01-05 07:50:00
TX_006231,ACC_0231,ACC_0358,870.00,2026-01-05 07:51:00
TX_006232,ACC_0232,ACC_0375,873.75,2026-01-05 07:52:00
TX_006233,ACC_0233,ACC_0392,877.50,2026-01-05 07:53:00
TX_006234,ACC_0234,ACC_0409,881.25,2026-01-05 07:54:00
TX_006235,ACC_0235,ACC_0426,885.00,2026-01-05 07:55:00
TX_006236,ACC_0236,ACC_0443,888.75,2026-01-05 07:56:00
TX_006237,ACC_0237,ACC_0460,892.50,2026-01-05 07:57:00
TX_006238,ACC_0238,ACC_0477,896.25,2026-01-05 07:58:00
TX_006239,ACC_0239,ACC_0494,900.00,2026-01-05 07:59:00
TX_006240,ACC_0240,ACC_0511,903.75,2026-01-05 08:00:00
TX_006241,ACC_0241,ACC_0528,907.50,2026-01-05 08:01:00
TX_006242,ACC_0242,ACC_0545,911.25,2026-01-05 08:02:00
TX_006243,ACC_0243,ACC_0562,915.00,2026-01-05 08:03:00
TX_006244,ACC_0244,ACC_0579,918.75,2026-01-05 08:04:00
TX_006245,ACC_0245,ACC_0596,922.50,2026-01-05 08:05:00
TX_006246,ACC_0246,ACC_0613,926.25,2026-01-05 08:06:00
TX_006247,ACC_0247,ACC_0630,930.00,2026-01-05 08:07:00
TX_006248,ACC_0248,ACC_0647,933.75,2026-01-05 08:08:00
TX_006249,ACC_0249,ACC_0664,937.50,2026-01-05 08:09:00
TX_006250,ACC_0250,ACC_0681,3.75,2026-01-05 08:10:00
TX_006251,ACC_0251,ACC_0698,7.50,2026-01-05 08:11:00
TX_006252,ACC_0252,ACC_0715,11.25,2026-01-05 08:12:00
TX_006253,ACC_0253,ACC_0732,15.00,2026-01-05 08:13:00
TX_006254,ACC_0254,ACC_0749,18.75,2026-01-05 08:14:00
TX_006255,ACC_0255,ACC_0766,22.50,2026-01-05 08:15:00
TX_006256,ACC_0256,ACC_0783,26.25,2026-01-05 08:16:00
TX_006257,ACC_0257,ACC_0800,30.00,2026-01-05 08:17:00
TX_006258,ACC_0258,ACC_0817,33.75,2026-01-05 08:18:00
TX_006259,ACC_0259,ACC_0834,37.50,2026-01-05 08:19:00
TX_006260,ACC_0260,ACC_0851,41.25,2026-01-05 08:20:00
TX_006261,ACC_0261,ACC_0868,45.00,2026-01-05 08:21:00
TX_006262,ACC_0262,ACC_0885,48.75,2026-01-05 08:22:00
TX_006263,ACC_0263,ACC_0902,52.50,2026-01-05 08:23:00
TX_006264,ACC_0264,ACC_0919,56.25,2026-01-05 08:24:00
TX_006265,ACC_0265,ACC_0936,60.00,2026-01-05 08:25:00
TX_006266,ACC_0266,ACC_0953,63.75,2026-01-05 08:26:00
TX_006267,ACC_0267,ACC_0970,67.50,2026-01-05 08:27:00
TX_006268,ACC_0268,ACC_0987,71.25,2026-01-05 08:28:00
TX_006269,ACC_0269,ACC_1004,75.00,2026-01-05 08:29:00
TX_006270,ACC_0270,ACC_1021,78.75,2026-01-05 08:30:00
TX_006271,ACC_0271,ACC_1038,82.50,2026-01-05 08:31:00
TX_006272,ACC_0272,ACC_1055,86.25,2026-01-05 08:32:00
TX_006273,ACC_0273,ACC_1072,90.00,2026-01-05 08:33:00
TX_006274,ACC_0274,ACC_1089,93.75,2026-01-05 08:34:00
TX_006275,ACC_0275,ACC_1106,97.50,2026-01-05 08:35:00
TX_006276,ACC_0276,ACC_1123,101.25,2026-01-05 08:36:00
TX_006277,ACC_0277,ACC_1140,105.00,2026-01-05 08:37:00
TX_006278,ACC_0278,ACC_1157,108.75,2026-01-05 08:38:00
TX_006279,ACC_0279,ACC_1174,112.50,2026-01-05 08:39:00
TX_006280,ACC_0280,ACC_1191,116.25,2026-01-05 08:40:00
TX_006281,ACC_0281,ACC_0008,120.00,2026-01-05 08:41:00
TX_006282,ACC_0282,ACC_0025,123.75,2026-01-05 08:42:00
TX_006283,ACC_0283,ACC_0042,127.50,2026-01-05 08:43:00
TX_006284,ACC_0284,ACC_0059,131.25,2026-01-05 08:44:00
TX_006285,ACC_0285,ACC_0076,135.00,2026-01-05 08:45:00
TX_006286,ACC_0286,ACC_0093,138.75,2026-01-05 08:46:00
TX_006287,ACC_0287,ACC_0110,142.50,2026-01-05 08:47:00
TX_006288,ACC_0288,ACC_0127,146.25,2026-01-05 08:48:00
TX_006289,ACC_0289,ACC_0144,150.00,2026-01-05 08:49:00
TX_006290,ACC_0290,ACC_0161,153.75,2026-01-05 08:50:00
TX_006291,ACC_0291,ACC_0178,157.50,2026-01-05 08:51:00
TX_006292,ACC_0292,ACC_0195,161.25,2026-01-05 08:52:00
TX_006293,ACC_0293,ACC_0212,165.00,2026-01-05 08:53:00
TX_006294,ACC_0294,ACC_0229,168.75,2026-01-05 08:54:00
TX_006295,ACC_0295,ACC_0246,172.50,2026-01-05 08:55:00
TX_006296,ACC_0296,ACC_0263,176.25,2026-01-05 08:56:00
TX_006297,ACC_0297,ACC_0280,180.00,2026-01-05 08:57:00
TX_006298,ACC_0298,ACC_0297,183.75,2026-01-05 08:58:00
TX_006299,ACC_0299,ACC_0314,187.50,2026-01-05 08:59:00
TX_006300,ACC_0300,ACC_0331,191.25,2026-01-05 09:00:00
TX_006301,ACC_0301,ACC_0348,195.00,2026-01-05 09:01:00
TX_006302,ACC_0302,ACC_0365,198.75,2026-01-05 09:02:00
TX_006303,ACC_0303,ACC_0382,202.50,2026-01-05 09:03:00
TX_006304,ACC_0304,ACC_0399,206.25,2026-01-05 09:04:00
TX_006305,ACC_0305,ACC_0416,210.00,2026-01-05 09:05:00
TX_006306,ACC_0306,ACC_0433,213.75,2026-01-05 09:06:00
TX_006307,ACC_0307,ACC_0450,217.50,2026-01-05 09:07:00
TX_006308,ACC_0308,ACC_0467,221.25,2026-01-05 09:08:00
TX_006309,ACC_0309,ACC_0484,225.00,2026-01-05 09:09:00
